x_over_c,Cp_corrected,Cf_corrected
0.1796875,0.06740232545131085,0.00255152008133535
0.1828125,0.06100602116996336,0.0025953364176851197
0.18593749999999998,0.054000587377249186,0.0026393128308834306
0.18906249999999997,0.04739406464509779,0.002683857110126619
0.19218749999999998,0.04000230014987842,0.002728560483388918
0.1953125,0.032409615832530284,0.0027738613505023106
0.1984375,0.024610599791496598,0.002819316144344336
0.20156249999999998,0.01660955600435944,0.0028653851306732047
0.20468749999999997,0.008400316148403916,0.0029116084741643653
0.20781249999999998,8.434630223792793e-05,0.0029584571236961487
0.2109375,-0.008537226220250976,0.003005460990439277
0.2140625,-0.01736347921053413,0.003053084948773321
0.21718749999999998,-0.026401209562629178,0.0031008704863142084
0.22031249999999997,-0.0356444649112687,0.0031492652648138007
0.22343749999999998,-0.05476312232058069,0.0031978374815089584
0.2265625,-0.06463963250293982,0.0032469875679652723
0.2296875,-0.07472315735626392,0.003296337849372767
0.23281249999999998,-0.08502114866134997,0.003346225255171934
0.23593749999999997,-0.09552667556161552,0.0033963485598092354
0.23906249999999998,-0.10624691162411222,0.0034469507464809567
0.2421875,-0.11622341873903876,0.0034978348365962706
0.2453125,-0.12734602622916144,0.003549122950493037
0.24843749999999998,-0.13867654243636052,0.0036007512232692196
0.25156249999999997,-0.15034698246601869,0.0036526956753022964
0.25468749999999996,-0.16209820999042326,0.0037050412378683974
0.2578125,-0.1740615160474201,0.0037576137648625556
0.2609375,-0.18623098630992804,0.003810639874464804
0.2640625,-0.19861041996146597,0.003863810792821923
0.26718749999999997,-0.21119489875435474,0.003917474261439147
0.27031249999999996,-0.22398621342780126,0.003971210290053807
0.2734375,-0.2381029794367774,0.004025449835331372
0.2765625,-0.25117377924265427,0.0040796399924856175
0.2796875,-0.26458674034254076,0.004134313444867138
0.28281249999999997,-0.2781960707863827,0.004188880022965916
0.28593749999999996,-0.29200537626402323,0.004243937758095519
0.2890625,-0.3060055558844764,0.004298851134924082
0.2921875,-0.3202016961118979,0.0043542560522079115
0.2953125,-0.33458232656815,0.004409478336621159
0.2984375,-0.3491534522889602,0.00446516376542852
0.3015625,-0.36344300178105104,0.004520631236525081
0.3046875,-0.3783626530248826,0.004576524857127855
0.3078125,-0.3934507060814785,0.004632166021038907
0.3109375,-0.4087144323885352,0.004688174152105561
0.3140625,-0.43198804288111675,0.0047438922726098015
0.3171875,-0.45546096008300424,0.0047999073508118864
0.3203125,-0.4713506883906863,0.004855588799001173
0.3234375,-0.4887188438402256,0.0049114646063029435
