x_m,x_over_c,y_m,y_wall_m,dy_m,pressure,Cp
-0.34728649258613586,-0.8268726013955616,0.004798878449946642,0.0,0.004798878449946642,100907.6796875,-0.6697195516965294
-0.3471067547798157,-0.8264446542376565,0.0014410854782909155,0.0,0.0014410854782909155,100566.625,-1.13484032050925
-0.34630438685417175,-0.8245342544146946,0.002882170956581831,0.0,0.002882170956581831,100491.625,-1.2371232063322284
-0.3459714353084564,-0.8237415126391819,0.007264388259500265,0.0,0.007264388259500265,101467.875,0.09425902413020605
-0.3457367420196533,-0.8231827190944127,0.005793822463601828,0.0,0.005793822463601828,101439.046875,0.05494403989199877
-0.34569698572158813,-0.8230880612418765,0.0,0.0,0.0,101047.890625,-0.47850382754392606
-0.34550201892852783,-0.8226238545917329,0.004323256202042103,0.0,0.004323256202042103,102498.96875,1.5004356148506934
-0.3448946177959442,-0.8211776614189148,0.0014410854782909155,0.0,0.0014410854782909155,100980.203125,-0.570814131999164
-0.3443249762058258,-0.8198213719186329,0.006729804445058107,0.0,0.006729804445058107,101355.7421875,-0.058664544642419755
-0.3440922796726227,-0.8192673325538635,0.002882170956581831,0.0,0.002882170956581831,102104.375,0.9622997818145487
-0.34348487854003906,-0.8178211393810454,0.0,0.0,0.0,100618.8125,-1.0636684791240942
-0.34268251061439514,-0.8159107395580837,0.0014410854782909155,0.0,0.0014410854782909155,101709.765625,0.4241426398438576
-0.3412727415561676,-0.8125541465623038,0.0,0.0,0.0,102282.046875,1.204603676542275
-0.33966949582099915,-0.8087368948119028,0.001621887320652604,0.0,0.001621887320652604,101488.1875,0.12196063904059601
-0.33906060457229614,-0.8072871537435623,0.0,0.0,0.0,102480.3359375,1.4750247104040473
-0.3380662798881531,-0.8049197140194121,0.003243774641305208,0.0,0.003243774641305208,100694.328125,-0.9606823984610829
-0.3380642831325531,-0.8049149598394122,0.005620842333883047,0.0,0.005620842333883047,101013.421875,-0.5255113371534031
-0.3374573886394501,-0.8034699729510716,0.001621887320652604,0.0,0.001621887320652604,101812.875,0.5647602989159063
-0.33684849739074707,-0.8020202318827312,0.0,0.0,0.0,101911.3046875,0.6989959320912921
