x_m,x_over_c,Cp,Cf,tau_w_m2s2,p_wall_m2s2
-0.7517480183150036,-1.789876234083342,-0.028250250379982158,-0.002313487835973709,-1.69638924735,9.821558101739999
-0.7490810812209767,-1.7835263838594684,-0.02829691578182527,-0.0023117540642786562,-1.69511794105,9.787340205851818
-0.7464141441269498,-1.777176533635595,-0.02829691578182527,-0.002309956888459149,-1.69380014301,9.787340205851818
-0.7437472070329231,-1.7708266834117217,-0.02834357435798675,-0.0023080940395398355,-1.69243418948,9.753127314966365
-0.7410802699388963,-1.7644768331878484,-0.028390290733981364,-0.0023061569280630823,-1.69101378215,9.718872041746364
-0.7384133328448694,-1.758126982963975,-0.028390290733981364,-0.0023041517307423485,-1.68954345016,9.718872041746364
-0.7357463957508426,-1.7517771327401013,-0.02843715228689097,-0.0023020785745038767,-1.68802328658,9.68451031602909
-0.7330794586568158,-1.745427282516228,-0.02843715228689097,-0.0022999397798326784,-1.68645499293,9.68451031602909
-0.730412521562789,-1.7390774322923548,-0.02848413894353185,-0.0022977263621455127,-1.68483198117,9.650056856687273
-0.7277455844687621,-1.7327275820684813,-0.02848413894353185,-0.0022954281097645377,-1.68314676348,9.650056856687273
-0.7250786473747353,-1.7263777318446079,-0.028531210801806695,-0.0022930323278971113,-1.68139003127,9.615540922352727
-0.7224117102807084,-1.7200278816207344,-0.028531210801806695,-0.0022905274010668786,-1.67955326737,9.615540922352727
-0.7197447731866816,-1.7136780313968611,-0.02857836347162868,-0.002287900995539784,-1.67762742794,9.580965732102726
-0.7170778360926549,-1.707328181172988,-0.02862562213416155,-0.002285139976952256,-1.67560288207,9.546312821584545
-0.714410898998628,-1.7009783309491142,-0.02862562213416155,-0.0022822302990819767,-1.67346933022,9.546312821584545
-0.7117439619046011,-1.6946284807252407,-0.02867292666517561,-0.0022791567880037175,-1.67121564595,9.511626277520907
-0.7090770248105743,-1.6882786305013675,-0.02867292666517561,-0.0022759033675071815,-1.66883004121,9.511626277520907
